,source.bytes,source.packets,destination.bytes,destination.packets,network.packets,network.bytes,event.duration
12667,288.0,4.0,152.0,2.0,6.0,440.0,250957.0
12668,144.0,2.0,76.0,1.0,3.0,220.0,205404.0
12669,288.0,4.0,152.0,2.0,6.0,440.0,245471.0
12670,144.0,2.0,76.0,1.0,3.0,220.0,193046.0
12671,288.0,4.0,152.0,2.0,6.0,440.0,237980.0
12672,144.0,2.0,76.0,1.0,3.0,220.0,227657.0
12673,288.0,4.0,152.0,2.0,6.0,440.0,266577.0
12674,144.0,2.0,76.0,1.0,3.0,220.0,228943.0
12675,288.0,4.0,152.0,2.0,6.0,440.0,232992.0
12676,144.0,2.0,76.0,1.0,3.0,220.0,188277.0
12677,288.0,4.0,152.0,2.0,6.0,440.0,256208.0
12678,144.0,2.0,76.0,1.0,3.0,220.0,206813.0
12679,288.0,4.0,152.0,2.0,6.0,440.0,242674.0
12680,144.0,2.0,76.0,1.0,3.0,220.0,190110.0
12681,288.0,4.0,152.0,2.0,6.0,440.0,478213.0
12682,144.0,2.0,76.0,1.0,3.0,220.0,448055.0
12683,288.0,4.0,152.0,2.0,6.0,440.0,268556.0
12684,144.0,2.0,76.0,1.0,3.0,220.0,226751.0
12685,288.0,4.0,152.0,2.0,6.0,440.0,282453.0
12686,144.0,2.0,76.0,1.0,3.0,220.0,250987.0
12687,288.0,4.0,152.0,2.0,6.0,440.0,238627.0
12688,144.0,2.0,76.0,1.0,3.0,220.0,191657.0
12689,288.0,4.0,152.0,2.0,6.0,440.0,271758.0
12690,144.0,2.0,76.0,1.0,3.0,220.0,205908.0
12691,288.0,4.0,152.0,2.0,6.0,440.0,250660.0
12692,144.0,2.0,76.0,1.0,3.0,220.0,199198.0
12693,288.0,4.0,152.0,2.0,6.0,440.0,243714.0
12694,144.0,2.0,76.0,1.0,3.0,220.0,197261.0
12695,288.0,4.0,152.0,2.0,6.0,440.0,266514.0
12696,144.0,2.0,76.0,1.0,3.0,220.0,199384.0
12697,288.0,4.0,152.0,2.0,6.0,440.0,264096.0
12698,144.0,2.0,76.0,1.0,3.0,220.0,196653.0
12699,288.0,4.0,152.0,2.0,6.0,440.0,249248.0
12700,144.0,2.0,76.0,1.0,3.0,220.0,201915.0
12701,288.0,4.0,152.0,2.0,6.0,440.0,257009.0
12702,144.0,2.0,76.0,1.0,3.0,220.0,234037.0
12703,3755596.0,37658.0,7269624.0,36434.0,74092.0,11025220.0,2746784287411.0
12704,1877798.0,18829.0,3634812.0,18217.0,37046.0,5512610.0,2746784149509.0
12705,92.0,1.0,92.0,1.0,2.0,184.0,28824.0
12706,92.0,1.0,92.0,1.0,2.0,184.0,29180.0
12707,1292.0,9.0,2046.0,6.0,15.0,3338.0,2873267.0
12708,2584.0,18.0,4092.0,12.0,30.0,6676.0,2913156.0
12709,1232.0,9.0,2652.0,7.0,16.0,3884.0,509794050.0
12710,2464.0,18.0,5304.0,14.0,32.0,7768.0,509825719.0
12711,1284.0,9.0,2058.0,6.0,15.0,3342.0,3022298.0
12712,2568.0,18.0,4116.0,12.0,30.0,6684.0,3038008.0
12713,1874.0,9.0,2135.0,6.0,15.0,4009.0,3155263.0
12714,3748.0,18.0,4270.0,12.0,30.0,8018.0,3188021.0
12715,1874.0,9.0,2135.0,6.0,15.0,4009.0,3416855.0
12716,3748.0,18.0,4270.0,12.0,30.0,8018.0,3431638.0
12717,4926654.0,3375.0,1048188.0,1881.0,5256.0,5974842.0,2558366518315.0
12718,109180584.0,12642.0,17456241.0,8804.0,21446.0,126636825.0,2542496108555.0
12719,288.0,4.0,152.0,2.0,6.0,440.0,222116.0
12720,144.0,2.0,76.0,1.0,3.0,220.0,179501.0
12721,288.0,4.0,152.0,2.0,6.0,440.0,207812.0
12722,144.0,2.0,76.0,1.0,3.0,220.0,176793.0
12723,288.0,4.0,152.0,2.0,6.0,440.0,270534.0
12724,144.0,2.0,76.0,1.0,3.0,220.0,228978.0
12725,288.0,4.0,152.0,2.0,6.0,440.0,239668.0
12726,144.0,2.0,76.0,1.0,3.0,220.0,187873.0
12727,288.0,4.0,152.0,2.0,6.0,440.0,298942.0
12728,144.0,2.0,76.0,1.0,3.0,220.0,252810.0
12729,288.0,4.0,152.0,2.0,6.0,440.0,221474.0
12730,144.0,2.0,76.0,1.0,3.0,220.0,183773.0
12731,288.0,4.0,152.0,2.0,6.0,440.0,215274.0
12732,144.0,2.0,76.0,1.0,3.0,220.0,177006.0
12733,288.0,4.0,152.0,2.0,6.0,440.0,208230.0
12734,144.0,2.0,76.0,1.0,3.0,220.0,176088.0
12735,288.0,4.0,152.0,2.0,6.0,440.0,267245.0
12736,144.0,2.0,76.0,1.0,3.0,220.0,205194.0
12737,288.0,4.0,152.0,2.0,6.0,440.0,249162.0
12738,144.0,2.0,76.0,1.0,3.0,220.0,195836.0
12739,288.0,4.0,152.0,2.0,6.0,440.0,216197.0
12740,144.0,2.0,76.0,1.0,3.0,220.0,183441.0
12741,288.0,4.0,152.0,2.0,6.0,440.0,260091.0
12742,144.0,2.0,76.0,1.0,3.0,220.0,196042.0
12743,288.0,4.0,152.0,2.0,6.0,440.0,266355.0
12744,144.0,2.0,76.0,1.0,3.0,220.0,224297.0
12745,288.0,4.0,152.0,2.0,6.0,440.0,242895.0
12746,144.0,2.0,76.0,1.0,3.0,220.0,194316.0
12747,288.0,4.0,152.0,2.0,6.0,440.0,260694.0
12748,144.0,2.0,76.0,1.0,3.0,220.0,224945.0
12749,288.0,4.0,152.0,2.0,6.0,440.0,255658.0
12750,144.0,2.0,76.0,1.0,3.0,220.0,208278.0
12751,288.0,4.0,152.0,2.0,6.0,440.0,248027.0
12752,144.0,2.0,76.0,1.0,3.0,220.0,203173.0
12753,288.0,4.0,152.0,2.0,6.0,440.0,306257.0
12754,144.0,2.0,76.0,1.0,3.0,220.0,262634.0
12755,288.0,4.0,152.0,2.0,6.0,440.0,297998.0
12756,144.0,2.0,76.0,1.0,3.0,220.0,223684.0
12757,288.0,4.0,152.0,2.0,6.0,440.0,257739.0
12758,144.0,2.0,76.0,1.0,3.0,220.0,222714.0
12759,288.0,4.0,152.0,2.0,6.0,440.0,224954.0
12760,144.0,2.0,76.0,1.0,3.0,220.0,201553.0
12761,288.0,4.0,152.0,2.0,6.0,440.0,210737.0
12762,144.0,2.0,76.0,1.0,3.0,220.0,177587.0
12763,288.0,4.0,152.0,2.0,6.0,440.0,251333.0
12764,144.0,2.0,76.0,1.0,3.0,220.0,199816.0
12765,288.0,4.0,152.0,2.0,6.0,440.0,265085.0
12766,144.0,2.0,76.0,1.0,3.0,220.0,215510.0
12767,288.0,4.0,152.0,2.0,6.0,440.0,307036.0
12768,144.0,2.0,76.0,1.0,3.0,220.0,246254.0
12769,288.0,4.0,152.0,2.0,6.0,440.0,226690.0
12770,144.0,2.0,76.0,1.0,3.0,220.0,205140.0
12771,288.0,4.0,152.0,2.0,6.0,440.0,279566.0
12772,144.0,2.0,76.0,1.0,3.0,220.0,199849.0
12773,288.0,4.0,152.0,2.0,6.0,440.0,241367.0
12774,144.0,2.0,76.0,1.0,3.0,220.0,213424.0
12775,288.0,4.0,152.0,2.0,6.0,440.0,262185.0
12776,144.0,2.0,76.0,1.0,3.0,220.0,200965.0
12777,288.0,4.0,152.0,2.0,6.0,440.0,293409.0
12778,144.0,2.0,76.0,1.0,3.0,220.0,214449.0
12779,288.0,4.0,152.0,2.0,6.0,440.0,228813.0
12780,144.0,2.0,76.0,1.0,3.0,220.0,208470.0
12781,288.0,4.0,152.0,2.0,6.0,440.0,225393.0
12782,144.0,2.0,76.0,1.0,3.0,220.0,187825.0
12783,288.0,4.0,152.0,2.0,6.0,440.0,198485.0
12784,144.0,2.0,76.0,1.0,3.0,220.0,180842.0
12785,288.0,4.0,152.0,2.0,6.0,440.0,283186.0
12786,144.0,2.0,76.0,1.0,3.0,220.0,224146.0
12787,288.0,4.0,152.0,2.0,6.0,440.0,214152.0
12788,144.0,2.0,76.0,1.0,3.0,220.0,181705.0
12789,288.0,4.0,152.0,2.0,6.0,440.0,209550.0
12790,144.0,2.0,76.0,1.0,3.0,220.0,177012.0
12791,288.0,4.0,152.0,2.0,6.0,440.0,258294.0
12792,144.0,2.0,76.0,1.0,3.0,220.0,200123.0
12793,288.0,4.0,152.0,2.0,6.0,440.0,285088.0
12794,144.0,2.0,76.0,1.0,3.0,220.0,213362.0
12795,288.0,4.0,152.0,2.0,6.0,440.0,240960.0
12796,144.0,2.0,76.0,1.0,3.0,220.0,195532.0
12797,288.0,4.0,152.0,2.0,6.0,440.0,247277.0
12798,144.0,2.0,76.0,1.0,3.0,220.0,196272.0
12799,288.0,4.0,152.0,2.0,6.0,440.0,233916.0
12800,144.0,2.0,76.0,1.0,3.0,220.0,201075.0
12801,288.0,4.0,152.0,2.0,6.0,440.0,286905.0
12802,144.0,2.0,76.0,1.0,3.0,220.0,243216.0
12803,288.0,4.0,152.0,2.0,6.0,440.0,271836.0
12804,144.0,2.0,76.0,1.0,3.0,220.0,222545.0
12805,288.0,4.0,152.0,2.0,6.0,440.0,225576.0
12806,144.0,2.0,76.0,1.0,3.0,220.0,193048.0
12807,288.0,4.0,152.0,2.0,6.0,440.0,268985.0
12808,144.0,2.0,76.0,1.0,3.0,220.0,198553.0
12809,288.0,4.0,152.0,2.0,6.0,440.0,250493.0
12810,144.0,2.0,76.0,1.0,3.0,220.0,201969.0
12811,288.0,4.0,152.0,2.0,6.0,440.0,226529.0
12812,144.0,2.0,76.0,1.0,3.0,220.0,191468.0
12813,288.0,4.0,152.0,2.0,6.0,440.0,264511.0
12814,144.0,2.0,76.0,1.0,3.0,220.0,195081.0
12815,288.0,4.0,152.0,2.0,6.0,440.0,274413.0
12816,144.0,2.0,76.0,1.0,3.0,220.0,225590.0
12817,288.0,4.0,152.0,2.0,6.0,440.0,248340.0
12818,144.0,2.0,76.0,1.0,3.0,220.0,196939.0
12819,288.0,4.0,152.0,2.0,6.0,440.0,313318.0
12820,144.0,2.0,76.0,1.0,3.0,220.0,244762.0
12821,288.0,4.0,152.0,2.0,6.0,440.0,284253.0
12822,144.0,2.0,76.0,1.0,3.0,220.0,216996.0
12823,288.0,4.0,152.0,2.0,6.0,440.0,244815.0
12824,144.0,2.0,76.0,1.0,3.0,220.0,192630.0
12825,288.0,4.0,152.0,2.0,6.0,440.0,288017.0
12826,144.0,2.0,76.0,1.0,3.0,220.0,218997.0
12827,288.0,4.0,152.0,2.0,6.0,440.0,279988.0
12828,144.0,2.0,76.0,1.0,3.0,220.0,222728.0
12829,288.0,4.0,152.0,2.0,6.0,440.0,250088.0
12830,144.0,2.0,76.0,1.0,3.0,220.0,218293.0
12831,288.0,4.0,152.0,2.0,6.0,440.0,270220.0
12832,144.0,2.0,76.0,1.0,3.0,220.0,199296.0
12833,288.0,4.0,152.0,2.0,6.0,440.0,241651.0
12834,144.0,2.0,76.0,1.0,3.0,220.0,196124.0
12835,288.0,4.0,152.0,2.0,6.0,440.0,235131.0
12836,144.0,2.0,76.0,1.0,3.0,220.0,196206.0
12837,288.0,4.0,152.0,2.0,6.0,440.0,240351.0
12838,144.0,2.0,76.0,1.0,3.0,220.0,207859.0
12839,288.0,4.0,152.0,2.0,6.0,440.0,218627.0
12840,144.0,2.0,76.0,1.0,3.0,220.0,178011.0
12841,288.0,4.0,152.0,2.0,6.0,440.0,275858.0
12842,144.0,2.0,76.0,1.0,3.0,220.0,200787.0
12843,288.0,4.0,152.0,2.0,6.0,440.0,255586.0
12844,144.0,2.0,76.0,1.0,3.0,220.0,213190.0
12845,288.0,4.0,152.0,2.0,6.0,440.0,243420.0
12846,144.0,2.0,76.0,1.0,3.0,220.0,193268.0
12847,288.0,4.0,152.0,2.0,6.0,440.0,600456.0
12848,144.0,2.0,76.0,1.0,3.0,220.0,565354.0
12849,288.0,4.0,152.0,2.0,6.0,440.0,229515.0
12850,144.0,2.0,76.0,1.0,3.0,220.0,184684.0
12851,288.0,4.0,152.0,2.0,6.0,440.0,252742.0
12852,144.0,2.0,76.0,1.0,3.0,220.0,203289.0
12853,288.0,4.0,152.0,2.0,6.0,440.0,276258.0
12854,144.0,2.0,76.0,1.0,3.0,220.0,203493.0
12855,288.0,4.0,152.0,2.0,6.0,440.0,241690.0
12856,144.0,2.0,76.0,1.0,3.0,220.0,192001.0
12857,288.0,4.0,152.0,2.0,6.0,440.0,281026.0
12858,144.0,2.0,76.0,1.0,3.0,220.0,228484.0
12859,288.0,4.0,152.0,2.0,6.0,440.0,245246.0
12860,144.0,2.0,76.0,1.0,3.0,220.0,198573.0
12861,288.0,4.0,152.0,2.0,6.0,440.0,401559.0
12862,144.0,2.0,76.0,1.0,3.0,220.0,246961.0
12863,1412.0,12.0,1010.0,10.0,22.0,2422.0,1116978.0
12864,706.0,6.0,505.0,5.0,11.0,1211.0,1066817.0
12865,1292.0,12.0,2222.0,12.0,24.0,3514.0,508111416.0
12866,646.0,6.0,1111.0,6.0,12.0,1757.0,507989180.0
12867,1396.0,12.0,1170.0,12.0,24.0,2566.0,1296807.0
12868,698.0,6.0,585.0,6.0,12.0,1283.0,1166302.0
12869,2576.0,12.0,1324.0,12.0,24.0,3900.0,1442821.0
12870,1288.0,6.0,662.0,6.0,12.0,1950.0,1295274.0
12871,288.0,4.0,152.0,2.0,6.0,440.0,230458.0
12872,144.0,2.0,76.0,1.0,3.0,220.0,206716.0
12873,288.0,4.0,152.0,2.0,6.0,440.0,206195.0
12874,144.0,2.0,76.0,1.0,3.0,220.0,171860.0
12875,288.0,4.0,152.0,2.0,6.0,440.0,243249.0
12876,144.0,2.0,76.0,1.0,3.0,220.0,203455.0
12877,288.0,4.0,152.0,2.0,6.0,440.0,274900.0
12878,144.0,2.0,76.0,1.0,3.0,220.0,238760.0
12879,288.0,4.0,152.0,2.0,6.0,440.0,260081.0
12880,144.0,2.0,76.0,1.0,3.0,220.0,204432.0
12881,288.0,4.0,152.0,2.0,6.0,440.0,295780.0
12882,144.0,2.0,76.0,1.0,3.0,220.0,219682.0
12883,288.0,4.0,152.0,2.0,6.0,440.0,264984.0
12884,144.0,2.0,76.0,1.0,3.0,220.0,212457.0
12885,288.0,4.0,152.0,2.0,6.0,440.0,224022.0
12886,144.0,2.0,76.0,1.0,3.0,220.0,206154.0
12887,288.0,4.0,152.0,2.0,6.0,440.0,266809.0
12888,144.0,2.0,76.0,1.0,3.0,220.0,200386.0
12889,288.0,4.0,152.0,2.0,6.0,440.0,246384.0
12890,144.0,2.0,76.0,1.0,3.0,220.0,194513.0
12891,288.0,4.0,152.0,2.0,6.0,440.0,241561.0
12892,144.0,2.0,76.0,1.0,3.0,220.0,196948.0
12893,288.0,4.0,152.0,2.0,6.0,440.0,288922.0
12894,144.0,2.0,76.0,1.0,3.0,220.0,225847.0
12895,288.0,4.0,152.0,2.0,6.0,440.0,244024.0
12896,144.0,2.0,76.0,1.0,3.0,220.0,193755.0
12897,288.0,4.0,152.0,2.0,6.0,440.0,228428.0
12898,144.0,2.0,76.0,1.0,3.0,220.0,189995.0
12899,288.0,4.0,152.0,2.0,6.0,440.0,274557.0
12900,144.0,2.0,76.0,1.0,3.0,220.0,205794.0
12901,288.0,4.0,152.0,2.0,6.0,440.0,269441.0
12902,144.0,2.0,76.0,1.0,3.0,220.0,206800.0
12903,288.0,4.0,152.0,2.0,6.0,440.0,231932.0
12904,144.0,2.0,76.0,1.0,3.0,220.0,196993.0
12905,288.0,4.0,152.0,2.0,6.0,440.0,240086.0
12906,144.0,2.0,76.0,1.0,3.0,220.0,194199.0
12907,288.0,4.0,152.0,2.0,6.0,440.0,244802.0
12908,144.0,2.0,76.0,1.0,3.0,220.0,191947.0
12909,288.0,4.0,152.0,2.0,6.0,440.0,216347.0
12910,144.0,2.0,76.0,1.0,3.0,220.0,186419.0
12911,288.0,4.0,152.0,2.0,6.0,440.0,369376.0
12912,144.0,2.0,76.0,1.0,3.0,220.0,235030.0
12913,288.0,4.0,152.0,2.0,6.0,440.0,226221.0
12914,144.0,2.0,76.0,1.0,3.0,220.0,191876.0
12915,288.0,4.0,152.0,2.0,6.0,440.0,221943.0
12916,144.0,2.0,76.0,1.0,3.0,220.0,183866.0
12917,288.0,4.0,152.0,2.0,6.0,440.0,214975.0
12918,144.0,2.0,76.0,1.0,3.0,220.0,179041.0
12919,288.0,4.0,152.0,2.0,6.0,440.0,247161.0
12920,144.0,2.0,76.0,1.0,3.0,220.0,194726.0
12921,288.0,4.0,152.0,2.0,6.0,440.0,240502.0
12922,144.0,2.0,76.0,1.0,3.0,220.0,206932.0
12923,288.0,4.0,152.0,2.0,6.0,440.0,292607.0
12924,144.0,2.0,76.0,1.0,3.0,220.0,232363.0
12925,288.0,4.0,152.0,2.0,6.0,440.0,246863.0
12926,144.0,2.0,76.0,1.0,3.0,220.0,195542.0
12927,288.0,4.0,152.0,2.0,6.0,440.0,237010.0
12928,144.0,2.0,76.0,1.0,3.0,220.0,201166.0
12929,288.0,4.0,152.0,2.0,6.0,440.0,253746.0
12930,144.0,2.0,76.0,1.0,3.0,220.0,207236.0
12931,288.0,4.0,152.0,2.0,6.0,440.0,265849.0
12932,144.0,2.0,76.0,1.0,3.0,220.0,223580.0
12933,288.0,4.0,152.0,2.0,6.0,440.0,234708.0
12934,144.0,2.0,76.0,1.0,3.0,220.0,203315.0
12935,288.0,4.0,152.0,2.0,6.0,440.0,266725.0
12936,144.0,2.0,76.0,1.0,3.0,220.0,223366.0
12937,288.0,4.0,152.0,2.0,6.0,440.0,233872.0
12938,144.0,2.0,76.0,1.0,3.0,220.0,213728.0
12939,288.0,4.0,152.0,2.0,6.0,440.0,267071.0
12940,144.0,2.0,76.0,1.0,3.0,220.0,224754.0
12941,288.0,4.0,152.0,2.0,6.0,440.0,225998.0
12942,144.0,2.0,76.0,1.0,3.0,220.0,191132.0
12943,2576.0,12.0,1324.0,12.0,24.0,3900.0,1261613.0
12944,1288.0,6.0,662.0,6.0,12.0,1950.0,1126827.0
12945,288.0,4.0,152.0,2.0,6.0,440.0,229679.0
12946,144.0,2.0,76.0,1.0,3.0,220.0,188541.0
12947,288.0,4.0,152.0,2.0,6.0,440.0,242338.0
12948,144.0,2.0,76.0,1.0,3.0,220.0,191157.0
12949,288.0,4.0,152.0,2.0,6.0,440.0,265594.0
12950,144.0,2.0,76.0,1.0,3.0,220.0,221424.0
12951,288.0,4.0,152.0,2.0,6.0,440.0,231773.0
12952,144.0,2.0,76.0,1.0,3.0,220.0,216069.0
12953,288.0,4.0,152.0,2.0,6.0,440.0,257304.0
12954,144.0,2.0,76.0,1.0,3.0,220.0,197678.0
12955,288.0,4.0,152.0,2.0,6.0,440.0,229989.0
12956,144.0,2.0,76.0,1.0,3.0,220.0,195196.0
12957,288.0,4.0,152.0,2.0,6.0,440.0,228479.0
12958,144.0,2.0,76.0,1.0,3.0,220.0,205748.0
12959,288.0,4.0,152.0,2.0,6.0,440.0,235307.0
12960,144.0,2.0,76.0,1.0,3.0,220.0,195516.0
12961,288.0,4.0,152.0,2.0,6.0,440.0,242560.0
12962,144.0,2.0,76.0,1.0,3.0,220.0,196473.0
12963,288.0,4.0,152.0,2.0,6.0,440.0,268822.0
12964,144.0,2.0,76.0,1.0,3.0,220.0,238689.0
12965,288.0,4.0,152.0,2.0,6.0,440.0,276890.0
12966,144.0,2.0,76.0,1.0,3.0,220.0,235200.0
12967,288.0,4.0,152.0,2.0,6.0,440.0,269067.0
12968,144.0,2.0,76.0,1.0,3.0,220.0,222389.0
12969,288.0,4.0,152.0,2.0,6.0,440.0,230561.0
12970,144.0,2.0,76.0,1.0,3.0,220.0,192066.0
12971,3741636.0,37518.0,7241664.0,36294.0,73812.0,10983300.0,2736640261519.0
12972,1870818.0,18759.0,3620832.0,18147.0,36906.0,5491650.0,2736640121473.0
12973,92.0,1.0,92.0,1.0,2.0,184.0,28052.0
12974,92.0,1.0,92.0,1.0,2.0,184.0,32785.0
12975,92.0,1.0,92.0,1.0,2.0,184.0,28857.0
12976,92.0,1.0,92.0,1.0,2.0,184.0,28824.0
12977,92.0,1.0,92.0,1.0,2.0,184.0,29180.0
12978,1873.0,9.0,2135.0,6.0,15.0,4008.0,511868265.0
12979,3746.0,18.0,4270.0,12.0,30.0,8016.0,511886536.0
12980,1292.0,9.0,2046.0,6.0,15.0,3338.0,2873267.0
12981,2584.0,18.0,4092.0,12.0,30.0,6676.0,2913156.0
12982,1232.0,9.0,2652.0,7.0,16.0,3884.0,509794050.0
12983,2464.0,18.0,5304.0,14.0,32.0,7768.0,509825719.0
12984,1284.0,9.0,2058.0,6.0,15.0,3342.0,3022298.0
12985,2568.0,18.0,4116.0,12.0,30.0,6684.0,3038008.0
12986,1874.0,9.0,2135.0,6.0,15.0,4009.0,3155263.0
12987,3748.0,18.0,4270.0,12.0,30.0,8018.0,3188021.0
12988,4909015.0,3360.0,1044338.0,1874.0,5234.0,5953353.0,2548222510761.0
12989,108652503.0,12580.0,17365787.0,8758.0,21338.0,126018290.0,2530304063578.0
12990,288.0,4.0,152.0,2.0,6.0,440.0,235806.0
12991,144.0,2.0,76.0,1.0,3.0,220.0,199568.0
12992,2574.0,12.0,1188.0,10.0,22.0,3762.0,510266203.0
12993,1287.0,6.0,594.0,5.0,11.0,1881.0,510218227.0
12994,288.0,4.0,152.0,2.0,6.0,440.0,239452.0
12995,144.0,2.0,76.0,1.0,3.0,220.0,204818.0
12996,288.0,4.0,152.0,2.0,6.0,440.0,233636.0
12997,144.0,2.0,76.0,1.0,3.0,220.0,210669.0
12998,288.0,4.0,152.0,2.0,6.0,440.0,229585.0
12999,144.0,2.0,76.0,1.0,3.0,220.0,208365.0
13000,288.0,4.0,152.0,2.0,6.0,440.0,240959.0
13001,144.0,2.0,76.0,1.0,3.0,220.0,218232.0
13002,288.0,4.0,152.0,2.0,6.0,440.0,249253.0
13003,144.0,2.0,76.0,1.0,3.0,220.0,196935.0
13004,288.0,4.0,152.0,2.0,6.0,440.0,240633.0
13005,144.0,2.0,76.0,1.0,3.0,220.0,191166.0
13006,288.0,4.0,152.0,2.0,6.0,440.0,276586.0
13007,144.0,2.0,76.0,1.0,3.0,220.0,230863.0
13008,288.0,4.0,152.0,2.0,6.0,440.0,274060.0
13009,144.0,2.0,76.0,1.0,3.0,220.0,214972.0
13010,288.0,4.0,152.0,2.0,6.0,440.0,224308.0
13011,144.0,2.0,76.0,1.0,3.0,220.0,192033.0
13012,288.0,4.0,152.0,2.0,6.0,440.0,263966.0
13013,144.0,2.0,76.0,1.0,3.0,220.0,226466.0
13014,288.0,4.0,152.0,2.0,6.0,440.0,259861.0
13015,144.0,2.0,76.0,1.0,3.0,220.0,195195.0
13016,288.0,4.0,152.0,2.0,6.0,440.0,261962.0
13017,144.0,2.0,76.0,1.0,3.0,220.0,230263.0
13018,288.0,4.0,152.0,2.0,6.0,440.0,273328.0
13019,144.0,2.0,76.0,1.0,3.0,220.0,229992.0
13020,288.0,4.0,152.0,2.0,6.0,440.0,263293.0
13021,144.0,2.0,76.0,1.0,3.0,220.0,205392.0
13022,288.0,4.0,152.0,2.0,6.0,440.0,225660.0
13023,144.0,2.0,76.0,1.0,3.0,220.0,191973.0
13024,288.0,4.0,152.0,2.0,6.0,440.0,297333.0
13025,144.0,2.0,76.0,1.0,3.0,220.0,207320.0
13026,288.0,4.0,152.0,2.0,6.0,440.0,255035.0
13027,144.0,2.0,76.0,1.0,3.0,220.0,200843.0
13028,288.0,4.0,152.0,2.0,6.0,440.0,231951.0
13029,144.0,2.0,76.0,1.0,3.0,220.0,198531.0
13030,288.0,4.0,152.0,2.0,6.0,440.0,269945.0
13031,144.0,2.0,76.0,1.0,3.0,220.0,227831.0
13032,288.0,4.0,152.0,2.0,6.0,440.0,265926.0
13033,144.0,2.0,76.0,1.0,3.0,220.0,198478.0
13034,288.0,4.0,152.0,2.0,6.0,440.0,242704.0
13035,144.0,2.0,76.0,1.0,3.0,220.0,193334.0
13036,288.0,4.0,152.0,2.0,6.0,440.0,234686.0
13037,144.0,2.0,76.0,1.0,3.0,220.0,189804.0
13038,288.0,4.0,152.0,2.0,6.0,440.0,269053.0
13039,144.0,2.0,76.0,1.0,3.0,220.0,202627.0
13040,288.0,4.0,152.0,2.0,6.0,440.0,226310.0
13041,144.0,2.0,76.0,1.0,3.0,220.0,193634.0
13042,288.0,4.0,152.0,2.0,6.0,440.0,267391.0
13043,144.0,2.0,76.0,1.0,3.0,220.0,224467.0
13044,288.0,4.0,152.0,2.0,6.0,440.0,241744.0
13045,144.0,2.0,76.0,1.0,3.0,220.0,194800.0
13046,288.0,4.0,152.0,2.0,6.0,440.0,261912.0
13047,144.0,2.0,76.0,1.0,3.0,220.0,200081.0
13048,288.0,4.0,152.0,2.0,6.0,440.0,237888.0
13049,144.0,2.0,76.0,1.0,3.0,220.0,191316.0
13050,288.0,4.0,152.0,2.0,6.0,440.0,231932.0
13051,144.0,2.0,76.0,1.0,3.0,220.0,208736.0
13052,288.0,4.0,152.0,2.0,6.0,440.0,215755.0
13053,144.0,2.0,76.0,1.0,3.0,220.0,179209.0
13054,288.0,4.0,152.0,2.0,6.0,440.0,263709.0
13055,144.0,2.0,76.0,1.0,3.0,220.0,199100.0
13056,288.0,4.0,152.0,2.0,6.0,440.0,245511.0
13057,144.0,2.0,76.0,1.0,3.0,220.0,192180.0
13058,288.0,4.0,152.0,2.0,6.0,440.0,216638.0
13059,144.0,2.0,76.0,1.0,3.0,220.0,181450.0
13060,288.0,4.0,152.0,2.0,6.0,440.0,210072.0
13061,144.0,2.0,76.0,1.0,3.0,220.0,178152.0
13062,288.0,4.0,152.0,2.0,6.0,440.0,246144.0
13063,144.0,2.0,76.0,1.0,3.0,220.0,195059.0
13064,288.0,4.0,152.0,2.0,6.0,440.0,235837.0
13065,144.0,2.0,76.0,1.0,3.0,220.0,208654.0
13066,288.0,4.0,152.0,2.0,6.0,440.0,247820.0
13067,144.0,2.0,76.0,1.0,3.0,220.0,241321.0
13068,288.0,4.0,152.0,2.0,6.0,440.0,289670.0
13069,144.0,2.0,76.0,1.0,3.0,220.0,229001.0
13070,288.0,4.0,152.0,2.0,6.0,440.0,285695.0
13071,144.0,2.0,76.0,1.0,3.0,220.0,225047.0
13072,288.0,4.0,152.0,2.0,6.0,440.0,230867.0
13073,144.0,2.0,76.0,1.0,3.0,220.0,186982.0
13074,288.0,4.0,152.0,2.0,6.0,440.0,254350.0
13075,144.0,2.0,76.0,1.0,3.0,220.0,198540.0
13076,288.0,4.0,152.0,2.0,6.0,440.0,266527.0
13077,144.0,2.0,76.0,1.0,3.0,220.0,200996.0
13078,288.0,4.0,152.0,2.0,6.0,440.0,247961.0
13079,144.0,2.0,76.0,1.0,3.0,220.0,198033.0
13080,288.0,4.0,152.0,2.0,6.0,440.0,250106.0
13081,144.0,2.0,76.0,1.0,3.0,220.0,197499.0
13082,288.0,4.0,152.0,2.0,6.0,440.0,313235.0
13083,144.0,2.0,76.0,1.0,3.0,220.0,253384.0
13084,288.0,4.0,152.0,2.0,6.0,440.0,291716.0
13085,144.0,2.0,76.0,1.0,3.0,220.0,248022.0
13086,56.0,1.0,56.0,1.0,2.0,112.0,30909.0
13087,288.0,4.0,152.0,2.0,6.0,440.0,248483.0
13088,144.0,2.0,76.0,1.0,3.0,220.0,194526.0
13089,288.0,4.0,152.0,2.0,6.0,440.0,243576.0
13090,144.0,2.0,76.0,1.0,3.0,220.0,191394.0
13091,288.0,4.0,152.0,2.0,6.0,440.0,283104.0
13092,144.0,2.0,76.0,1.0,3.0,220.0,215686.0
13093,288.0,4.0,152.0,2.0,6.0,440.0,289584.0
13094,144.0,2.0,76.0,1.0,3.0,220.0,232600.0
13095,288.0,4.0,152.0,2.0,6.0,440.0,229247.0
