source.bytes,source.packets,destination.bytes,destination.packets,network.packets,network.bytes,network.transport,event.duration
92.0,1.0,92.0,1.0,2.0,184.0,2.0,41282.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,41345.0
15980.0,232.0,209952.0,224.0,456.0,225932.0,1.0,6179840107121.0
416.0,7.0,9903.0,14.0,21.0,10319.0,1.0,75264082333.0
68.0,1.0,56.0,1.0,2.0,124.0,1.0,511990148.0
6668.0,4.0,284.0,4.0,8.0,6952.0,1.0,9728113616.0
2363.0,2.0,142.0,2.0,4.0,2505.0,1.0,121179.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,66148.0
5210.0,4.0,284.0,4.0,8.0,5494.0,1.0,9728067594.0
2469.0,2.0,142.0,2.0,4.0,2611.0,1.0,111784.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,61479.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42990.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,44059.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,41282.0
416.0,7.0,9903.0,14.0,21.0,10319.0,1.0,75264082333.0
6668.0,4.0,284.0,4.0,8.0,6952.0,1.0,9728113616.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,66148.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,61479.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,44059.0
15912.0,231.0,209000.0,223.0,454.0,224912.0,1.0,6149632062326.0
68.0,1.0,56.0,1.0,2.0,124.0,1.0,511990148.0
2363.0,2.0,142.0,2.0,4.0,2505.0,1.0,121179.0
5210.0,4.0,284.0,4.0,8.0,5494.0,1.0,9728067594.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42990.0
416.0,7.0,9903.0,14.0,21.0,10319.0,1.0,75264082333.0
6668.0,4.0,284.0,4.0,8.0,6952.0,1.0,9728113616.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,66148.0
2856.0,2.0,142.0,2.0,4.0,2998.0,1.0,114960.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42990.0
15912.0,231.0,209000.0,223.0,454.0,224912.0,1.0,6149632062326.0
2363.0,2.0,142.0,2.0,4.0,2505.0,1.0,121179.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,61479.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,44059.0
15912.0,231.0,209000.0,223.0,454.0,224912.0,1.0,6149632062326.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512056999.0
8069.0,4.0,284.0,4.0,8.0,8353.0,1.0,9728099736.0
858179.0,571.0,29176.0,404.0,975.0,887355.0,1.0,1179648164753.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,48180.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,66148.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42723.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42990.0
416.0,7.0,9903.0,14.0,21.0,10319.0,1.0,75264082333.0
2363.0,2.0,142.0,2.0,4.0,2505.0,1.0,121179.0
6668.0,4.0,284.0,4.0,8.0,6952.0,1.0,9728113616.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,61479.0
15844.0,230.0,208032.0,222.0,452.0,223876.0,1.0,6119936058831.0
248.0,4.0,8378.0,10.0,14.0,8626.0,1.0,62975972123.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512056999.0
858179.0,571.0,29176.0,404.0,975.0,887355.0,1.0,1179648164753.0
8069.0,4.0,284.0,4.0,8.0,8353.0,1.0,9728099736.0
6668.0,4.0,284.0,4.0,8.0,6952.0,1.0,9728113616.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,48180.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42723.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,61479.0
15844.0,230.0,208032.0,222.0,452.0,223876.0,1.0,6119936058831.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512056999.0
8069.0,4.0,284.0,4.0,8.0,8353.0,1.0,9728099736.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,48180.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,61479.0
192.0,3.0,8322.0,9.0,12.0,8514.0,1.0,32255901578.0
858179.0,571.0,29176.0,404.0,975.0,887355.0,1.0,1179648164753.0
4303.0,2.0,142.0,2.0,4.0,4445.0,1.0,133009.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42723.0
15844.0,230.0,208032.0,222.0,452.0,223876.0,1.0,6119936058831.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5631941574.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656088174.0
145.0,2.0,1416.0,2.0,4.0,1561.0,1.0,230943.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4096023377.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,68883.0
192.0,3.0,8322.0,9.0,12.0,8514.0,1.0,32255901578.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,44186.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,43790.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512056999.0
858179.0,571.0,29176.0,404.0,975.0,887355.0,1.0,1179648164753.0
8069.0,4.0,284.0,4.0,8.0,8353.0,1.0,9728099736.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,109079.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91379.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96413.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,49596.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,48180.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42723.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5631941574.0
145.0,2.0,1416.0,2.0,4.0,1561.0,1.0,230943.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4096023377.0
192.0,3.0,8322.0,9.0,12.0,8514.0,1.0,32255901578.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,43790.0
858179.0,571.0,29176.0,404.0,975.0,887355.0,1.0,1179648164753.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,109079.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96413.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,48180.0
15776.0,229.0,207080.0,221.0,450.0,222856.0,1.0,6089728089448.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656088174.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,68883.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,44186.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512056999.0
3813.0,2.0,142.0,2.0,4.0,3955.0,1.0,148313.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91379.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,49596.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42723.0
15776.0,229.0,207080.0,221.0,450.0,222856.0,1.0,6089728089448.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656088174.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,68883.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,44186.0
858179.0,571.0,29176.0,404.0,975.0,887355.0,1.0,1179648164753.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91379.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,49596.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5631941574.0
145.0,2.0,1416.0,2.0,4.0,1561.0,1.0,230943.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4096023377.0
192.0,3.0,6965.0,8.0,11.0,7157.0,1.0,16383976818.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,43790.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,109079.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96413.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,48180.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,4607960914.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,4096170106.0
2326.0,8.0,241.0,3.0,11.0,2567.0,1.0,11775754934.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5631941574.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3583982389.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,9727928085.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,9215944857.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656088174.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,68883.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,44186.0
852274.0,569.0,29034.0,402.0,971.0,881308.0,1.0,1169920128830.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90107.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94665.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92819.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,59001.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91379.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,49596.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4096023377.0
192.0,3.0,5608.0,7.0,10.0,5800.0,1.0,8191903718.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,43790.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,77590.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107740.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39712.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91855.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,109079.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96413.0
15776.0,229.0,207080.0,221.0,450.0,222856.0,1.0,6089728089448.0
145.0,2.0,1416.0,2.0,4.0,1561.0,1.0,230943.0
15708.0,228.0,206112.0,220.0,448.0,221820.0,1.0,6060032174334.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3583982389.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,9727928085.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,9215944857.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656088174.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,68883.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,44186.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,77590.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107740.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39712.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91855.0
145.0,2.0,1416.0,2.0,4.0,1561.0,1.0,230943.0
192.0,3.0,4251.0,6.0,9.0,4443.0,1.0,4096039491.0
846741.0,567.0,28892.0,400.0,967.0,875633.0,1.0,1163264231082.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90107.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94665.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92819.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,59001.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91379.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,49596.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,4607960914.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,4096170106.0
2326.0,8.0,241.0,3.0,11.0,2567.0,1.0,11775754934.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5631941574.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,109079.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96413.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4096023377.0
15708.0,228.0,206112.0,220.0,448.0,221820.0,1.0,6060032174334.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,4607960914.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3583982389.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,4096170106.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,9727928085.0
2326.0,8.0,241.0,3.0,11.0,2567.0,1.0,11775754934.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,9215944857.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5631941574.0
1736.0,13.0,2233.0,9.0,22.0,3969.0,1.0,5120024516.0
145.0,2.0,1416.0,2.0,4.0,1561.0,1.0,230943.0
841155.0,563.0,28676.0,397.0,960.0,869831.0,1.0,1158149287886.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,77590.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90107.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107740.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94665.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39712.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92819.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91855.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,59001.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,109079.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91379.0
15708.0,228.0,206112.0,220.0,448.0,221820.0,1.0,6060032174334.0
992.0,12.0,245.0,3.0,15.0,1237.0,1.0,45568253190.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632014249.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7167992275.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703927585.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655948625.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,4607960914.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,200603.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3583982389.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,4096170106.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,9727928085.0
2326.0,8.0,241.0,3.0,11.0,2567.0,1.0,11775754934.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,9215944857.0
1320.0,8.0,1929.0,6.0,14.0,3249.0,1.0,2559941867.0
832583.0,557.0,28386.0,393.0,950.0,860969.0,1.0,1145344024733.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,77590.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,104419.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,244640.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39726.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89835.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93315.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42319.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90107.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107740.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94665.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39712.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92819.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91855.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,59001.0
15640.0,227.0,205144.0,219.0,446.0,220784.0,1.0,6029824227307.0
992.0,12.0,245.0,3.0,15.0,1237.0,1.0,45568253190.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703927585.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655948625.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,4607960914.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,4096170106.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,9727928085.0
825541.0,553.0,28170.0,390.0,943.0,853711.0,1.0,1135104070878.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,77590.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89835.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93315.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107740.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39712.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94665.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632014249.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7167992275.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,200603.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3583982389.0
1295.0,6.0,241.0,3.0,9.0,1536.0,1.0,4095752373.0
1104.0,5.0,1593.0,5.0,10.0,2697.0,1.0,1024153699.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,104419.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,244640.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39726.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42319.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90107.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92819.0
15640.0,227.0,205144.0,219.0,446.0,220784.0,1.0,6029824227307.0
992.0,12.0,245.0,3.0,15.0,1237.0,1.0,45568253190.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7167992275.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655948625.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,200603.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,4096170106.0
819406.0,549.0,27954.0,387.0,936.0,847360.0,1.0,1126911986707.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703927585.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39726.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93315.0
1104.0,5.0,1593.0,5.0,10.0,2697.0,1.0,1024066755.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94665.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632014249.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,4607960914.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,3583982389.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90107.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,104419.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,244640.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89835.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42319.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107740.0
1736.0,13.0,2233.0,9.0,22.0,3969.0,1.0,4607807194.0
992.0,12.0,245.0,3.0,15.0,1237.0,1.0,45568253190.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656007771.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511814643.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,91373.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7167992275.0
1500.0,10.0,2149.0,9.0,19.0,3649.0,1.0,2559921406.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,200603.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,108478.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,65600.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,50952.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92630.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39726.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89835.0
15640.0,227.0,205144.0,219.0,446.0,220784.0,1.0,6029824227307.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655967047.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632168917.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656162275.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632014249.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703927585.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655948625.0
810313.0,543.0,27664.0,383.0,926.0,837977.0,1.0,1114624101628.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90099.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,108387.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95806.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,104419.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,244640.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93315.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42319.0
15572.0,226.0,204192.0,218.0,444.0,219764.0,1.0,6000128010769.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655967047.0
903.0,11.0,245.0,3.0,14.0,1148.0,1.0,23040100013.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632168917.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511814643.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,91373.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703927585.0
803507.0,539.0,27448.0,380.0,919.0,830955.0,1.0,1106944014135.0
1736.0,13.0,2233.0,9.0,22.0,3969.0,1.0,4607807194.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656007771.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656162275.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632014249.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7167992275.0
68.0,1.0,68.0,1.0,2.0,136.0,1.0,117394.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90099.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,108478.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,65600.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,108387.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95806.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,50952.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92630.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,104419.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,244640.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39726.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89835.0
15572.0,226.0,204192.0,218.0,444.0,219764.0,1.0,6000128010769.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655967047.0
903.0,11.0,245.0,3.0,14.0,1148.0,1.0,23040100013.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632168917.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511814643.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,108387.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92630.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656162275.0
1680.0,12.0,2233.0,9.0,21.0,3913.0,1.0,5632373114.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,65600.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95806.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,91373.0
796401.0,535.0,27232.0,377.0,912.0,823633.0,1.0,1092096043857.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,108478.0
1736.0,13.0,2233.0,9.0,22.0,3969.0,1.0,4607807194.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,50952.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656007771.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,104419.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632014249.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90099.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,244640.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4608007500.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7679926603.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096025810.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4095971133.0
1736.0,13.0,2233.0,9.0,22.0,3969.0,1.0,4607807194.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656007771.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656162275.0
1264.0,7.0,1929.0,6.0,13.0,3193.0,1.0,1535923280.0
788744.0,531.0,27016.0,374.0,905.0,815760.0,1.0,1086464028996.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92955.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,104132.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99970.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90099.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8704156024.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,95806.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095904514.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,42576.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655967047.0
903.0,11.0,245.0,3.0,14.0,1148.0,1.0,23040100013.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632168917.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,511814643.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,91373.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38972.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101808.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,35501.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,88563.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,108478.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,108387.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,50952.0
15572.0,226.0,204192.0,218.0,444.0,219764.0,1.0,6000128010769.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,65600.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,71163.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92630.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4608007500.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7679926603.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096025810.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4095971133.0
781676.0,527.0,26800.0,371.0,898.0,808476.0,1.0,1074176105811.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92955.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,104132.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99970.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90099.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,65600.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,71163.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095904514.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,42576.0
1736.0,13.0,2233.0,9.0,22.0,3969.0,1.0,4607807194.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655967047.0
814.0,10.0,245.0,3.0,13.0,1059.0,1.0,11776220672.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656007771.0
1500.0,10.0,2093.0,8.0,18.0,3593.0,1.0,3584154217.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38972.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101808.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,35501.0
